##	##
simulation time	timestep	input EIR	simulated EIR	human infectiousness	N_v0(gambiae_ss)	N_v(gambiae_ss)	O_v(gambiae_ss)	S_v(gambiae_ss)	immunity h	immunity Y	new infections	num transmitting humans	res avail(gambiae_ss)	res req(gambiae_ss)
1757	nan	1.0774	1.08553	0.0622687	367.03	3893.42	358.208	194.829	189.9	8.74281e+06	38	65	622.95	nan
1758	nan	1.00476	1.01233	0.0613217	357.221	3705.75	337.662	183.925	190.11	8.75401e+06	31	65	606.736	nan
1759	nan	0.942985	0.950094	0.0606791	353.06	3563.76	318.11	173.616	190.26	8.76564e+06	28	64	600.257	nan
1760	nan	0.892906	0.899637	0.0603791	354.828	3470.41	300.998	163.572	190.43	8.77732e+06	24	64	604.023	nan
1761	nan	0.855046	0.861491	0.0601014	362.944	3428.82	287.281	154.239	190.6	8.78835e+06	22	64	618.796	nan
1762	nan	0.829804	0.836059	0.0601456	378.011	3442.93	277.341	146.307	190.69	8.79877e+06	21	63	645.671	nan
1763	nan	0.817617	0.823781	0.0603083	400.86	3517.35	271.785	140.106	190.86	8.80889e+06	24	63	686.159	nan
1764	nan	0.819101	0.825276	0.0599103	432.588	3658.78	270.642	135.876	191	8.81891e+06	17	63	742.245	nan
1765	nan	0.835179	0.841475	0.0595437	474.584	3875.59	273.582	133.856	191.16	8.82885e+06	21	63	816.435	nan
1766	nan	0.867198	0.873736	0.0599298	528.538	4178.38	281.392	133.941	191.3	8.83844e+06	16	64	911.769	nan
1767	nan	0.917032	0.923945	0.0598558	596.415	4579.97	295.562	136.099	191.44	8.84779e+06	18	64	1031.77	nan
1768	nan	0.987176	0.994618	0.0592887	680.387	5095.88	315.843	140.946	191.69	8.85722e+06	28	64	1180.29	nan
1769	nan	1.08081	1.08896	0.0585799	782.691	5743.22	342.199	148.944	191.95	8.86682e+06	35	64	1361.25	nan
1770	nan	1.20184	1.2109	0.0583824	905.387	6539.98	375.382	159.917	192.11	8.87651e+06	21	64	1578.18	nan
1771	nan	1.35484	1.36257	0.0577522	1049.99	7517.7	417.24	174.363	192.35	8.88583e+06	34	64	1833.52	nan
1772	nan	1.54493	1.55374	0.0574058	1217.04	8669.38	468.737	192.126	192.64	8.89586e+06	40	63	2127.83	nan
1773	nan	1.77741	1.78755	0.0573674	1405.37	10005.7	531.441	214.013	193.2	8.9056e+06	66	63	2458.78	nan
1774	nan	2.05728	2.06901	0.0575711	1611.69	11526.4	607.313	241.122	193.57	8.91523e+06	71	64	2820.2	nan
1775	nan	2.38838	2.402	0.0574152	1830.92	13214.8	697.086	274.136	194.02	8.92429e+06	81	64	3201.38	nan
1776	nan	2.77233	2.78814	0.0572766	2054.23	15035.4	798.723	313.896	194.46	8.93401e+06	79	65	3586.89	nan
1777	nan	3.20725	3.22554	0.0571475	2270.63	16931.3	911.006	360.246	194.92	8.94391e+06	88	66	3957.2	nan
1778	nan	3.68641	3.70743	0.0597951	2467.44	18826.2	1035.5	412.25	195.33	8.95429e+06	107	66	4290.15	nan
1779	nan	4.19712	4.22105	0.0613972	2631.5	20628.4	1184.02	469.224	195.75	8.96548e+06	121	66	4563.35	nan
1780	nan	4.72026	4.74717	0.0623812	2750.93	22236.8	1341.75	534.652	196.26	8.97587e+06	126	66	4757.02	nan
1781	nan	5.23073	5.26056	0.0636471	2816.74	23554.3	1496.91	610.252	196.63	8.98727e+06	134	66	4856.82	nan
1782	nan	5.69917	5.73167	0.0644893	2824.26	24497.8	1643.99	688.124	196.86	8.99869e+06	128	65	4855.99	nan
1783	nan	6.09483	6.12959	0.065579	2773.84	25011.2	1772.89	763.956	197.23	9.01158e+06	157	65	4756.35	nan
1784	nan	6.38941	6.42585	0.0664969	2670.69	25065	1879.26	834.03	197.69	9.02371e+06	196	65	4567.88	nan
1785	nan	6.56097	6.59838	0.0676811	2523.99	24668.8	1956.79	894.288	198.07	9.03508e+06	189	66	4307.01	nan
1786	nan	6.59726	6.63488	0.0678365	2345.44	23864.4	2002.33	942.345	198.42	9.04655e+06	205	66	3994.08	nan
1787	nan	6.49753	6.53459	0.0674986	2147.62	22717.8	2005.9	975.804	198.84	9.05969e+06	172	66	3650.59	nan
1788	nan	6.27253	6.30342	0.0670124	1942.42	21313.6	1967.94	991.791	199.3	9.07443e+06	189	66	3296.66	nan
1789	nan	5.94255	5.97182	0.0674458	1740.02	19740.1	1896.55	986.679	199.62	9.08935e+06	154	65	2949.3	nan
1790	nan	5.53425	5.5615	0.0681912	1548.25	18082.5	1805.72	961.918	199.89	9.10318e+06	119	66	2621.44	nan
1791	nan	5.07678	5.10178	0.0687255	1372.41	16417.2	1701.71	923.04	200.23	9.1165e+06	118	66	2321.76	nan
1792	nan	4.59828	4.62093	0.0696709	1215.57	14803.9	1587.15	875.838	200.57	9.12936e+06	93	66	2055.14	nan
1793	nan	4.12316	4.14347	0.0697482	1078.91	13312.2	1468.31	824.137	200.86	9.14175e+06	122	66	1823.31	nan
1794	nan	3.67048	3.68856	0.0692373	962.247	11931.2	1345.56	766.646	201.16	9.1545e+06	129	66	1625.78	nan
1795	nan	3.25351	3.26953	0.0669213	864.499	10689.2	1221.86	706.111	201	9.14071e+06	90	65	1460.61	nan
1796	nan	2.88009	2.89428	0.0667948	784.091	9601.75	1102.27	644.987	201.26	9.15315e+06	89	65	1325.03	nan
1797	nan	2.55359	2.56616	0.0666613	719.349	8665.24	986.746	584.481	201.57	9.16626e+06	61	65	1216.03	nan
1798	nan	2.27399	2.28519	0.0661096	668.462	7874.15	884.469	525.643	201.83	9.17873e+06	57	66	1130.6	nan
1799	nan	2.03906	2.0491	0.0657994	629.81	7219.56	794.789	470.463	202.09	9.19067e+06	70	67	1066	nan
1800	nan	1.84527	1.85436	0.0653321	601.97	6690.25	717.82	421.952	202.32	9.20277e+06	50	66	1019.79	nan
1801	nan	1.68857	1.69688	0.0648791	583.711	6275.38	652.505	379.705	202.64	9.21448e+06	61	66	989.913	nan
1802	nan	1.56482	1.57253	0.0644336	573.997	5963.88	598.103	343.603	202.91	9.22622e+06	47	66	974.636	nan
1803	nan	1.47021	1.47745	0.0641025	571.943	5745.52	553.814	313.124	203.07	9.23806e+06	47	66	972.468	nan
1804	nan	1.40132	1.40822	0.0646722	576.76	5611.28	519.304	287.919	203.34	9.24992e+06	44	66	982.084	nan
1805	nan	1.35523	1.3619	0.0652254	587.701	5552.23	495.091	267.588	203.51	9.26309e+06	30	66	1002.21	nan
1806	nan	1.32947	1.33602	0.0653712	603.988	5560.44	479.502	252.209	203.71	9.27586e+06	40	66	1031.5	nan
1807	nan	1.32195	1.32846	0.0652787	624.747	5627.99	470.526	241.729	203.82	9.28851e+06	33	66	1068.43	nan
1808	nan	1.33082	1.33737	0.0647244	648.95	5746.02	466.795	235.146	203.97	9.30071e+06	59	65	1111.18	nan
1809	nan	1.35436	1.36103	0.0645307	675.361	5905.97	467.094	231.617	204.18	9.31245e+06	32	66	1157.56	nan
1810	nan	1.39079	1.39764	0.0650605	702.527	6097.36	471.718	230.451	204.39	9.32381e+06	41	66	1204.98	nan
1811	nan	1.43812	1.4452	0.0643423	728.797	6320.72	480.767	231.821	204.59	9.33429e+06	32	66	1250.55	nan
1812	nan	1.49401	1.50136	0.0633433	752.372	6542.01	491.118	234.928	204.87	9.34443e+06	50	66	1291.11	nan
1813	nan	1.55564	1.5633	0.0626368	771.401	6750.48	501.413	239.353	205.14	9.35526e+06	54	66	1323.54	nan
1814	nan	1.61968	1.62765	0.0629421	784.178	6934.22	512.392	244.411	205.38	9.36572e+06	40	66	1344.97	nan
1815	nan	1.68228	1.69056	0.0632295	789.534	7078.98	525.288	249.537	205.65	9.37593e+06	55	66	1353.1	nan
1816	nan	1.73927	1.74783	0.0631759	786.438	7172.03	538.217	255.28	205.89	9.38801e+06	45	66	1346.49	nan
1817	nan	1.78636	1.79516	0.0629079	774.573	7203.19	548.721	261.777	206.3	9.42144e+06	56	66	1324.72	nan
1818	nan	1.81955	1.82851	0.0650242	754.258	7166.19	556.564	267.874	206.54	9.44741e+06	35	67	1288.45	nan
1819	nan	1.83547	1.84451	0.0663666	726.414	7059.06	565.835	272.464	206.79	9.47131e+06	52	67	1239.4	nan
1820	nan	1.83182	1.84084	0.0664222	692.459	6885.28	571.778	276.579	207.05	9.50627e+06	46	67	1180.08	nan
1821	nan	1.80763	1.81654	0.0665846	654.137	6652.03	570.467	280.888	207.29	9.53418e+06	59	68	1113.54	nan
1822	nan	1.76343	1.77211	0.0673292	613.331	6369.96	563.034	282.717	207.55	9.56225e+06	54	68	1043.04	nan
1823	nan	1.70117	1.70955	0.0678159	571.88	6051.96	551.325	280.97	207.81	9.59212e+06	58	68	971.704	nan
1824	nan	1.62401	1.63201	0.0675454	531.441	5712.29	535.12	276.564	208	9.62132e+06	49	67	902.346	nan
1825	nan	1.53596	1.54352	0.0673515	493.393	5364.83	514.338	270.062	208.22	9.64829e+06	46	67	837.284	nan
1826	nan	1.44137	1.44847	0.0672416	458.805	5022.38	489.37	261.316	208.5	9.69912e+06	47	67	778.301	nan
1827	nan	1.34459	1.35121	0.0672148	428.445	4696.1	462.8	250.281	208.73	9.72761e+06	35	67	726.671	nan
1828	nan	1.24957	1.25573	0.0673912	402.827	4395.2	436.055	237.576	208.86	9.78585e+06	33	68	683.241	nan
1829	nan	1.15964	1.16535	0.0670159	382.281	4126.79	410.143	224.341	209.12	9.82243e+06	40	68	648.55	nan
1830	nan	1.0774	1.08271	0.0665352	367.017	3896.62	385.036	211.239	209.3	9.85026e+06	24	68	622.95	nan
1831	nan	1.00476	1.00971	0.0658193	357.208	3708.83	361.452	198.548	209.46	9.88692e+06	19	68	606.736	nan
1832	nan	0.942985	0.947629	0.0658606	353.047	3566.71	340.132	186.353	209.56	9.92605e+06	18	68	600.257	nan
1833	nan	0.892906	0.897303	0.0658731	354.814	3473.3	322.555	175.002	209.72	9.96521e+06	21	68	604.023	nan
1834	nan	0.855046	0.859256	0.0656985	362.929	3431.67	308.826	165.028	209.9	9.99599e+06	19	68	618.796	nan
1835	nan	0.829804	0.83389	0.0655602	377.993	3445.63	298.743	156.962	210.08	1.00339e+07	20	68	645.671	nan
1836	nan	0.817617	0.821644	0.0645244	400.839	3526.67	292.447	151.092	210.32	1.00665e+07	26	68	686.159	nan
1837	nan	0.819101	0.823135	0.0635953	432.563	3670.75	289.581	146.733	210.56	1.01054e+07	30	68	742.245	nan
1838	nan	0.835179	0.839292	0.0633736	474.525	3888.44	290.952	143.944	210.82	1.01324e+07	29	68	816.435	nan
1839	nan	0.867198	0.871469	0.0634226	528.378	4191.99	298.166	143.107	211.01	1.01626e+07	27	68	911.769	nan
1840	nan	0.917032	0.921548	0.0632179	596.223	4594.59	311.944	144.66	211.28	1.01883e+07	27	68	1031.77	nan
1841	nan	0.987176	0.992037	0.0632105	680.153	5111.85	332.526	149.264	211.56	1.02216e+07	34	68	1180.29	nan
1842	nan	1.08081	1.08613	0.0633199	782.403	5760.91	361.096	157.139	211.84	1.02529e+07	35	68	1361.25	nan
1843	nan	1.20184	1.20776	0.0638666	905.034	6559.8	399.08	168.535	212.13	1.02786e+07	36	68	1578.18	nan
1844	nan	1.35484	1.36151	0.0645006	1049.57	7526.03	448.606	184.084	212.44	1.03032e+07	42	68	1833.52	nan
1845	nan	1.54493	1.55253	0.0647122	1216.53	8673.43	510.894	204.622	212.77	1.03316e+07	44	68	2127.83	nan
1846	nan	1.77741	1.78616	0.0648315	1404.91	10009.6	585.919	231.123	213.22	1.0362e+07	60	68	2458.78	nan
1847	nan	2.05728	2.06741	0.0649165	1611.55	11531.6	674.432	263.937	213.63	1.0396e+07	61	68	2820.2	nan
1848	nan	2.38838	2.40014	0.0651211	1830.75	13221.9	777.099	303.15	214.07	1.04255e+07	78	68	3201.38	nan
1849	nan	2.77233	2.78598	0.0651529	2054.03	15043.6	894.147	349.122	214.51	1.04524e+07	82	68	3586.89	nan
1850	nan	3.20725	3.22304	0.0656047	2270.43	16940.8	1024	402.208	214.92	1.0481e+07	78	68	3957.2	nan
1851	nan	3.68641	3.70456	0.0664872	2467.23	18836.9	1167.05	462.14	215.49	1.05155e+07	105	68	4290.15	nan
1852	nan	4.19712	4.21779	0.0671893	2631.31	20639.7	1321.51	528.424	215.88	1.05514e+07	116	68	4563.35	nan
1853	nan	4.72026	4.7435	0.0675305	2750.74	22250.3	1479.6	601.21	216.36	1.05832e+07	153	69	4757.02	nan
1854	nan	5.23073	5.25649	0.0680367	2816.57	23569.2	1632.13	678.564	216.73	1.06136e+07	169	69	4856.82	nan
1855	nan	5.69917	5.72723	0.0686886	2824.11	24513.6	1773.99	756.103	217.05	1.06461e+07	128	68	4855.99	nan
1856	nan	6.09483	6.12484	0.0700237	2773.69	25026.3	1901.4	829.956	217.37	1.06822e+07	153	68	4756.35	nan
1857	nan	6.38941	6.42087	0.0709117	2670.56	25079.9	2007.11	897.975	217.86	1.07223e+07	170	68	4567.88	nan
1858	nan	6.56097	6.59328	0.0722403	2523.89	24683.7	2082.6	957.791	218.3	1.07551e+07	222	69	4307.01	nan
1859	nan	6.59726	6.62974	0.0721909	2345.36	23924.4	2124.77	1007.63	218.71	1.07879e+07	124	69	3994.08	nan
1860	nan	6.49753	6.52953	0.0723843	2147.55	22791.8	2124.49	1040.05	218.97	1.08198e+07	164	69	3650.59	nan
1861	nan	6.27253	6.30342	0.0724748	1942.3	21385.6	2086.33	1052.57	219.3	1.08547e+07	233	69	3296.66	nan
1862	nan	5.94255	5.97182	0.073453	1739.77	19807.9	2017.06	1045.76	219.58	1.08879e+07	172	69	2949.3	nan
1863	nan	5.53425	5.5615	0.0743355	1548.04	18144.5	1927.88	1021.31	219.87	1.09222e+07	137	69	2621.44	nan
1864	nan	5.07678	5.10178	0.0743568	1372.24	16472.8	1821.21	983.477	220.21	1.09609e+07	119	69	2321.76	nan
1865	nan	4.59828	4.62093	0.0737731	1215.43	14854.2	1697.31	936.575	220.52	1.09992e+07	158	70	2055.14	nan
1866	nan	4.12316	4.14347	0.0733003	1078.79	13334.1	1561.59	880.929	220.84	1.10396e+07	125	70	1823.31	nan
1867	nan	3.67048	3.68856	0.0729355	962.146	11943	1422.98	817.367	221.09	1.10764e+07	106	70	1625.78	nan
1868	nan	3.25351	3.26953	0.0726941	864.428	10698.8	1288.08	749.406	221.45	1.11112e+07	91	70	1460.61	nan
1869	nan	2.88009	2.89428	0.0724929	784.077	9608.23	1161.34	681.213	221.71	1.11484e+07	90	70	1325.03	nan
1870	nan	2.55359	2.56616	0.0723565	719.334	8670.15	1045.25	615.677	221.92	1.11856e+07	65	70	1216.03	nan
1871	nan	2.27399	2.28519	0.0723213	668.449	7878.81	941.408	554.69	222.14	1.12231e+07	69	69	1130.6	nan
1872	nan	2.03906	2.0491	0.0718167	629.802	7223.67	850.368	499.205	222.42	1.12591e+07	56	69	1066	nan
1873	nan	1.84527	1.85436	0.0715977	601.961	6694.13	770.458	449.966	222.64	1.12954e+07	47	69	1019.79	nan
1874	nan	1.68857	1.69688	0.0716231	583.7	6278.94	702.754	406.77	222.82	1.13343e+07	52	69	989.913	nan
1875	nan	1.56482	1.57253	0.0713256	573.985	5967.13	646.926	369.212	223.08	1.13722e+07	48	69	974.636	nan
1876	nan	1.47021	1.47745	0.07143	571.929	5748.68	601.53	337.732	223.28	1.14084e+07	38	69	972.468	nan
1877	nan	1.40132	1.40822	0.0716415	576.745	5614.05	566.48	311.854	223.55	1.1443e+07	46	69	982.084	nan
1878	nan	1.35523	1.3619	0.0717491	587.685	5554.77	540.854	291.097	223.74	1.14795e+07	36	69	1002.21	nan
1879	nan	1.32947	1.33602	0.0713983	603.971	5562.85	523.24	275.348	223.99	1.15133e+07	38	69	1031.5	nan
1880	nan	1.32195	1.32846	0.0708254	624.73	5630.23	511.922	264.048	224.27	1.15443e+07	42	70	1068.43	nan
1881	nan	1.33082	1.33737	0.0703993	648.931	5748.66	506.045	256.422	224.6	1.15727e+07	48	70	1111.18	nan
1882	nan	1.35436	1.36103	0.0704299	675.341	5908.86	505.605	251.725	224.83	1.16013e+07	45	69	1157.56	nan
1883	nan	1.39079	1.39764	0.0702979	702.507	6100.3	510.678	249.681	225.04	1.16303e+07	39	69	1204.98	nan
1884	nan	1.43812	1.4452	0.070131	728.77	6311.11	519.914	250.388	225.3	1.16576e+07	45	69	1250.55	nan
1885	nan	1.49401	1.50136	0.0694789	752.344	6527.49	532.076	253.622	225.46	1.16833e+07	50	69	1291.11	nan
1886	nan	1.55564	1.5633	0.0700218	771.418	6734.75	545.481	258.716	225.75	1.17073e+07	54	69	1323.54	nan
1887	nan	1.61968	1.62765	0.0700016	784.315	6933.46	560.724	265.644	226.04	1.17334e+07	49	69	1344.97	nan
1888	nan	1.68228	1.69056	0.0699299	789.666	7083.75	576.307	272.619	226.3	1.17587e+07	53	69	1353.1	nan
1889	nan	1.73927	1.74783	0.0696575	786.52	7177.45	590.244	279.809	226.59	1.1784e+07	63	69	1346.49	nan
1890	nan	1.78636	1.79516	0.0693976	774.529	7208.53	601.076	287.249	227	1.18088e+07	68	69	1324.72	nan
1891	nan	1.81955	1.82851	0.0691296	754.221	7170.99	607.897	293.678	227.2	1.18329e+07	47	69	1288.45	nan
1892	nan	1.83547	1.84451	0.069281	726.383	7063.82	610.194	298.417	227.44	1.18556e+07	58	70	1239.4	nan
1893	nan	1.83182	1.84084	0.069165	692.431	6889.89	608.261	301.058	227.62	1.18776e+07	42	71	1180.08	nan
1894	nan	1.80763	1.81654	0.0694026	654.114	6656.41	601.201	301.531	227.83	1.19015e+07	63	71	1113.54	nan
1895	nan	1.76343	1.77211	0.0698217	613.31	6374.16	589.847	299.746	228.04	1.19231e+07	41	71	1043.04	nan
1896	nan	1.70117	1.70955	0.0697455	571.862	6056.06	574.428	295.52	228.29	1.19438e+07	58	71	971.704	nan
1897	nan	1.62401	1.63201	0.0697851	531.425	5716.18	554.383	289.265	228.52	1.19639e+07	44	71	902.346	nan
1898	nan	1.53596	1.54352	0.0692037	493.379	5368.45	530.667	280.872	228.77	1.19839e+07	58	71	837.284	nan
1899	nan	1.44137	1.44847	0.0688622	458.792	5025.97	503.51	270.361	229.01	1.20039e+07	47	71	778.301	nan
1900	nan	1.34459	1.35121	0.0688416	428.432	4699.51	474.953	258.021	229.31	1.20231e+07	49	71	726.671	nan
1901	nan	1.24957	1.25573	0.0688097	402.816	4398.37	446.654	244.258	229.46	1.20439e+07	25	70	683.241	nan
1902	nan	1.15964	1.16535	0.0685421	382.269	4129.96	419.324	230.127	229.72	1.20638e+07	36	70	648.55	nan
1903	nan	1.0774	1.08271	0.0681097	367.006	3899.66	393.301	216.271	229.86	1.2087e+07	21	70	622.95	nan
1904	nan	1.00476	1.00971	0.0678995	357.196	3711.69	369.217	202.946	230.03	1.21079e+07	27	71	606.736	nan
1905	nan	0.942985	0.947629	0.0681041	353.034	3569.43	348.123	190.351	230.2	1.21315e+07	28	71	600.257	nan
1906	nan	0.892906	0.897303	0.0681947	354.801	3475.69	330.842	178.866	230.38	1.21562e+07	24	71	604.023	nan
1907	nan	0.855046	0.859256	0.0685263	362.914	3433.9	317.456	169.035	230.53	1.21798e+07	19	71	618.796	nan
1908	nan	0.829804	0.83389	0.0687796	377.977	3447.8	308.401	161.113	230.76	1.22029e+07	28	71	645.671	nan
1909	nan	0.817617	0.821644	0.0688557	400.822	3522.28	303.735	155.181	230.97	1.22235e+07	28	71	686.159	nan
1910	nan	0.819101	0.823135	0.0683624	432.544	3664.05	303.427	151.421	231.07	1.22442e+07	17	71	742.245	nan
1911	nan	0.835179	0.839292	0.0673557	474.532	3881.14	307.188	149.824	231.25	1.2263e+07	23	71	816.435	nan
1912	nan	0.867198	0.871469	0.0668908	528.473	4184.24	315.281	150.326	231.5	1.22822e+07	27	71	911.769	nan
1913	nan	0.917032	0.921548	0.0661312	596.332	4586.41	329.224	152.825	231.71	1.23007e+07	28	71	1031.77	nan
1914	nan	0.987176	0.992037	0.0625704	680.286	5102.64	349.63	157.704	231.54	1.03187e+07	34	70	1180.29	nan
1915	nan	1.08081	1.08613	0.062163	782.566	5751.69	376.901	165.603	231.85	1.03265e+07	43	70	1361.25	nan
1916	nan	1.20184	1.20776	0.0624455	905.233	6549.84	406.68	176.972	232.11	1.03341e+07	35	70	1578.18	nan
1917	nan	1.35484	1.36151	0.0625288	1049.81	7528.7	448.62	191.095	232.5	1.03419e+07	54	70	1833.52	nan
1918	nan	1.54493	1.55253	0.0629208	1216.79	8681.74	504.295	207.495	232.81	1.03495e+07	43	70	2127.83	nan
1919	nan	1.77741	1.78616	0.0634544	1405.08	10019.8	574.797	230.087	233.11	1.03572e+07	51	71	2458.78	nan
1920	nan	2.05728	2.06741	0.0634729	1611.36	11542.3	660.771	259.884	233.48	1.03653e+07	74	71	2820.2	nan
1921	nan	2.38838	2.40014	0.0630259	1830.55	13234	760.017	297.281	233.87	1.03746e+07	84	71	3201.38	nan
1922	nan	2.77233	2.78598	0.0634368	2053.82	15057.5	871.157	342.036	234.26	1.0384e+07	74	71	3586.89	nan
1923	nan	3.20725	3.22304	0.0641209	2270.2	16956.3	997.563	392.918	234.7	1.03935e+07	92	71	3957.2	nan
1924	nan	3.68641	3.70456	0.065166	2466.97	18853.9	1138.7	450.215	235.18	1.04029e+07	129	72	4290.15	nan
1925	nan	4.19712	4.21779	0.065605	2631.04	20657.5	1291.49	515.09	235.69	1.04127e+07	145	72	4563.35	nan
1926	nan	4.72026	4.7435	0.0659534	2750.48	22268	1445.76	587.056	236.19	1.0422e+07	154	72	4757.02	nan
1927	nan	5.23073	5.25649	0.0672874	2816.33	23587.7	1596.12	663.259	236.6	1.04318e+07	145	72	4856.82	nan
1928	nan	5.69917	5.72723	0.0680232	2823.9	24533	1741.96	738.916	237.1	1.0442e+07	218	72	4855.99	nan
1929	nan	6.09483	6.12484	0.0687157	2773.52	25044.7	1869.86	812.819	237.52	1.04528e+07	197	72	4756.35	nan
1930	nan	6.38941	6.42087	0.0696836	2670.41	25098	1973.01	882.533	237.76	1.04634e+07	203	71	4567.88	nan
1931	nan	6.56097	6.59328	0.0702698	2523.76	24703.3	2048.17	942.007	238.23	1.04742e+07	206	71	4307.01	nan
1932	nan	6.59726	6.62974	0.0704904	2345.26	23898.9	2085.9	988.807	238.83	1.04847e+07	246	71	3994.08	nan
1933	nan	6.49753	6.52953	0.0709856	2147.47	22752.1	2084.96	1020.15	239.08	1.04954e+07	201	71	3650.59	nan
1934	nan	6.27253	6.30342	0.0719706	1942.29	21346.5	2051.29	1032.39	239.45	1.05066e+07	182	71	3296.66	nan
1935	nan	5.94255	5.97182	0.0719694	1739.91	19770.4	1990.26	1026.24	239.85	1.05181e+07	181	71	2949.3	nan
1936	nan	5.53425	5.5615	0.0723343	1548.16	18110.3	1900.24	1005.16	240.09	1.05296e+07	185	71	2621.44	nan
1937	nan	5.07678	5.10178	0.0738787	1372.34	16441.6	1792.4	970.1	240.43	1.0542e+07	182	72	2321.76	nan
1938	nan	4.59828	4.62093	0.0742443	1215.51	14825.6	1677.54	922.065	240.71	1.05552e+07	146	72	2055.14	nan
1939	nan	4.12316	4.14347	0.0747447	1078.86	13307.9	1553.63	867.478	241.01	1.05694e+07	120	72	1823.31	nan
1940	nan	3.67048	3.68856	0.0755532	962.204	11919.5	1427.33	809.143	241.29	1.05828e+07	82	72	1625.78	nan
1941	nan	3.25351	3.26953	0.0753985	864.48	10677.6	1303.86	747.179	241.51	1.05953e+07	107	72	1460.61	nan
1942	nan	2.88009	2.89428	0.0752844	784.125	9589.05	1183.56	685.125	241.71	1.06073e+07	78	72	1325.03	nan
1943	nan	2.55359	2.56616	0.0755945	719.379	8652.99	1070.81	624.526	241.99	1.06195e+07	79	72	1216.03	nan
1944	nan	2.27399	2.28519	0.0744899	668.493	7862.73	969.137	566.073	242.22	1.06287e+07	79	71	1130.6	nan
1945	nan	2.03906	2.0491	0.074136	629.845	7209.13	878.025	512.067	242.48	1.06394e+07	54	71	1066	nan
1946	nan	1.84527	1.85436	0.0727229	602.004	6680.8	794.945	463.657	242.47	1.06493e+07	56	70	1019.79	nan
1947	nan	1.68857	1.69688	0.0720402	583.746	6266.54	722.939	419.874	242.75	1.06604e+07	55	70	989.913	nan
1948	nan	1.56482	1.57253	0.0714484	574.033	5955.44	661.147	380.566	242.99	1.06711e+07	57	71	974.636	nan
1949	nan	1.47021	1.47745	0.0721234	571.98	5737.36	611.092	346.614	243.12	1.0682e+07	41	71	972.468	nan
1950	nan	1.40132	1.40822	0.0720172	576.801	5613.98	573.753	318.609	243.32	1.06926e+07	36	71	982.084	nan
1951	nan	1.35523	1.3619	0.0718161	587.746	5558.58	546.088	295.976	243.64	1.07027e+07	42	71	1002.21	nan
1952	nan	1.32947	1.33602	0.0721759	604.01	5567.17	526.478	278.725	243.97	1.07122e+07	49	71	1031.5	nan
1953	nan	1.32195	1.32846	0.0716212	624.691	5645.32	514.843	266.886	244.17	1.0722e+07	50	71	1068.43	nan
1954	nan	1.33082	1.33737	0.0710575	648.893	5767.81	508.938	258.555	244.38	1.07316e+07	36	71	1111.18	nan
1955	nan	1.35436	1.36103	0.0704944	675.265	5928.95	507.919	253.409	244.59	1.07416e+07	43	72	1157.56	nan
1956	nan	1.39079	1.39764	0.0702071	702.323	6120.93	511.435	251.239	244.83	1.07516e+07	58	72	1204.98	nan
1957	nan	1.43812	1.43736	0.0704608	728.582	6332.24	519.462	251.482	245.21	1.07609e+07	48	71	1250.55	nan
1958	nan	1.49401	1.49322	0.0703253	752.15	6549.29	531.829	253.937	245.54	1.07702e+07	50	71	1291.11	nan
1959	nan	1.55564	1.55482	0.0695971	771.221	6757.36	546.06	258.664	245.78	1.07791e+07	39	71	1323.54	nan
1960	nan	1.61968	1.61882	0.0694055	784.118	6941.27	559.98	265.209	246.03	1.0788e+07	50	71	1344.97	nan
1961	nan	1.68228	1.68139	0.0690889	789.473	7086.26	573.814	272.221	246.32	1.07972e+07	48	71	1353.1	nan
1962	nan	1.73927	1.73835	0.0693189	786.378	7179.44	586.371	279.112	246.63	1.08065e+07	46	71	1346.49	nan
1963	nan	1.78636	1.79962	0.0698799	774.517	7210.64	597.834	285.765	246.89	1.08157e+07	56	71	1324.72	nan
1964	nan	1.81955	1.83306	0.0698175	754.206	7173.61	607.156	291.797	247.13	1.08246e+07	47	71	1288.45	nan
1965	nan	1.83547	1.8491	0.0690259	726.367	7066.69	611.499	297.225	247.47	1.08332e+07	61	71	1239.4	nan
1966	nan	1.83182	1.84542	0.068792	692.417	6893.08	609.826	301.127	247.77	1.08421e+07	58	71	1180.08	nan
1967	nan	1.80763	1.82105	0.0687936	654.099	6659.39	601.018	302.355	248.15	1.08508e+07	75	71	1113.54	nan
1968	nan	1.76343	1.77652	0.068626	613.296	6376.93	587.685	300.303	248.37	1.08594e+07	62	71	1043.04	nan
1969	nan	1.70117	1.7138	0.0684533	571.849	6058.7	569.84	295.153	248.72	1.08683e+07	60	72	971.704	nan
1970	nan	1.62401	1.63607	0.0682121	531.414	5718.7	548.038	287.821	249.03	1.08773e+07	66	72	902.346	nan
1971	nan	1.53596	1.54736	0.0682334	493.369	5370.97	523.141	278.33	249.42	1.08865e+07	63	73	837.284	nan
1972	nan	1.44137	1.45207	0.0681692	458.783	5028.16	496.563	266.986	249.59	1.08957e+07	29	73	778.301	nan
